gallery_id,post_num,title,content,writer,date,view_count,recommend,comments,comment_count,search_keyword,url,full_text,comments_text,all_text,cleaned_text,sentiment_compound,sentiment_category,view_count_num,recommend_num,month
cat,10096,화물칸 환경이 걱정되는데 괜찮을까요?,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user096,2024.05.08,812,36,"['보험 가입하시는 게 좋아요', '미리 예약하면 할인 받을 수 있어요', '수의사 상담 받아보세요', '스트레스 완화용 페로몬 스프레이 추천', '진정제는 오히려 위험할 수 있어요']",5,반려동물 운송,https://gall.dcinside.com/board/view/?id=dog&no=10096,화물칸 환경이 걱정되는데 괜찮을까요? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,보험 가입하시는 게 좋아요 미리 예약하면 할인 받을 수 있어요 수의사 상담 받아보세요 스트레스 완화용 페로몬 스프레이 추천 진정제는 오히려 위험할 수 있어요,화물칸 환경이 걱정되는데 괜찮을까요? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 보험 가입하시는 게 좋아요 미리 예약하면 할인 받을 수 있어요 수의사 상담 받아보세요 스트레스 완화용 페로몬 스프레이 추천 진정제는 오히려 위험할 수 있어요,화물칸 환경이 걱정되는데 괜찮을까요 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 보험 가입하시는 게 좋아요 미리 예약하면 할인 받을 수 있어요 수의사 상담 받아보세요 스트레스 완화용 페로몬 스프레이 추천 진정제는 오히려 위험할 수 있어요,-0.8,negative,812,36,05
cat,10097,반려동물 운송 중 사고 뉴스 보고 불안해요,펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,user097,2024.03.28,1533,31,"['스트레스 완화용 페로몬 스프레이 추천', '여행 전 건강검진 필수입니다']",2,항공기 반려동물,https://gall.dcinside.com/board/view/?id=dog&no=10097,반려동물 운송 중 사고 뉴스 보고 불안해요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,스트레스 완화용 페로몬 스프레이 추천 여행 전 건강검진 필수입니다,반려동물 운송 중 사고 뉴스 보고 불안해요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다. 스트레스 완화용 페로몬 스프레이 추천 여행 전 건강검진 필수입니다,반려동물 운송 중 사고 뉴스 보고 불안해요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요 미리 확인 필수입니다 스트레스 완화용 페로몬 스프레이 추천 여행 전 건강검진 필수입니다,-0.6,negative,1533,31,03
travel,10098,반려동물 항공 운송비 너무 비싸요,펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,user098,2024.11.01,1870,35,"['여행 전 건강검진 필수입니다', '경험상 대형 항공사가 더 안전해요', '화물칸 온도는 일정하게 유지됩니다', '미리 예약하면 할인 받을 수 있어요', '성공 경험담 공유해드릴게요']",5,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10098,반려동물 항공 운송비 너무 비싸요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,여행 전 건강검진 필수입니다 경험상 대형 항공사가 더 안전해요 화물칸 온도는 일정하게 유지됩니다 미리 예약하면 할인 받을 수 있어요 성공 경험담 공유해드릴게요,반려동물 항공 운송비 너무 비싸요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다. 여행 전 건강검진 필수입니다 경험상 대형 항공사가 더 안전해요 화물칸 온도는 일정하게 유지됩니다 미리 예약하면 할인 받을 수 있어요 성공 경험담 공유해드릴게요,반려동물 항공 운송비 너무 비싸요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요 미리 확인 필수입니다 여행 전 건강검진 필수입니다 경험상 대형 항공사가 더 안전해요 화물칸 온도는 일정하게 유지됩니다 미리 예약하면 할인 받을 수 있어요 성공 경험담 공유해드릴게요,0.6,positive,1870,35,11
cat,10099,반려동물 비행기 여행 실패담,해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,user099,2024.12.16,222,17,['화물칸 온도는 일정하게 유지됩니다'],1,반려동물 항공,https://gall.dcinside.com/board/view/?id=dog&no=10099,반려동물 비행기 여행 실패담 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,화물칸 온도는 일정하게 유지됩니다,반려동물 비행기 여행 실패담 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다. 화물칸 온도는 일정하게 유지됩니다,반려동물 비행기 여행 실패담 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요 화물칸이 안전한지 정말 걱정됩니다 화물칸 온도는 일정하게 유지됩니다,-0.6,negative,222,17,12
travel,10100,반려동물 운송 중 사고 뉴스 보고 불안해요,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user100,2024.10.09,2000,43,['저도 같은 고민이에요'],1,항공기 반려동물,https://gall.dcinside.com/board/view/?id=dog&no=10100,반려동물 운송 중 사고 뉴스 보고 불안해요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,저도 같은 고민이에요,반려동물 운송 중 사고 뉴스 보고 불안해요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 저도 같은 고민이에요,반려동물 운송 중 사고 뉴스 보고 불안해요 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 저도 같은 고민이에요,-0.6,negative,2000,43,10
travel,10101,반려동물 운송 중 사고 뉴스 보고 불안해요,펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,user101,2024.02.14,463,9,"['미리 예약하면 할인 받을 수 있어요', '스트레스 완화용 페로몬 스프레이 추천', '경험상 대형 항공사가 더 안전해요', '수의사 상담 받아보세요', '성공 경험담 공유해드릴게요']",5,펫 화물칸,https://gall.dcinside.com/board/view/?id=dog&no=10101,반려동물 운송 중 사고 뉴스 보고 불안해요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 성공 경험담 공유해드릴게요,반려동물 운송 중 사고 뉴스 보고 불안해요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요. 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 성공 경험담 공유해드릴게요,반려동물 운송 중 사고 뉴스 보고 불안해요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요 서비스가 좋은 곳으로요 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요 수의사 상담 받아보세요 성공 경험담 공유해드릴게요,0.8,positive,463,9,02
cat,10102,펫 친화적인 항공사 추천 부탁드려요,해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,user102,2024.10.11,1577,42,"['보험 가입하시는 게 좋아요', '수의사 상담 받아보세요']",2,펫캐리어,https://gall.dcinside.com/board/view/?id=dog&no=10102,펫 친화적인 항공사 추천 부탁드려요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,보험 가입하시는 게 좋아요 수의사 상담 받아보세요,펫 친화적인 항공사 추천 부탁드려요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다. 보험 가입하시는 게 좋아요 수의사 상담 받아보세요,펫 친화적인 항공사 추천 부탁드려요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요 화물칸이 안전한지 정말 걱정됩니다 보험 가입하시는 게 좋아요 수의사 상담 받아보세요,0.8,positive,1577,42,10
dog,10103,강아지 항공기 태우고 해외 이주 성공기,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user103,2024.12.23,400,19,"['성공 경험담 공유해드릴게요', '미리 예약하면 할인 받을 수 있어요']",2,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10103,강아지 항공기 태우고 해외 이주 성공기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,성공 경험담 공유해드릴게요 미리 예약하면 할인 받을 수 있어요,강아지 항공기 태우고 해외 이주 성공기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 성공 경험담 공유해드릴게요 미리 예약하면 할인 받을 수 있어요,강아지 항공기 태우고 해외 이주 성공기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 성공 경험담 공유해드릴게요 미리 예약하면 할인 받을 수 있어요,0.8,positive,400,19,12
dog,10104,펫캐리어 사이즈 규정 항공사별 정리,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user104,2024.03.28,1916,47,"['수의사 상담 받아보세요', '화물칸 온도는 일정하게 유지됩니다', '저도 같은 고민이에요', '경험상 대형 항공사가 더 안전해요', '진정제는 오히려 위험할 수 있어요']",5,항공기 반려동물,https://gall.dcinside.com/board/view/?id=dog&no=10104,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 저도 같은 고민이에요 경험상 대형 항공사가 더 안전해요 진정제는 오히려 위험할 수 있어요,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 저도 같은 고민이에요 경험상 대형 항공사가 더 안전해요 진정제는 오히려 위험할 수 있어요,펫캐리어 사이즈 규정 항공사별 정리 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 저도 같은 고민이에요 경험상 대형 항공사가 더 안전해요 진정제는 오히려 위험할 수 있어요,0.0,neutral,1916,47,03
dog,10105,고양이 장거리 비행 후 컨디션 회복기,반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,user105,2024.03.02,1135,46,"['스트레스 완화용 페로몬 스프레이 추천', '보험 가입하시는 게 좋아요', '미리 예약하면 할인 받을 수 있어요', '여행 전 건강검진 필수입니다']",4,반려동물 항공,https://gall.dcinside.com/board/view/?id=dog&no=10105,고양이 장거리 비행 후 컨디션 회복기 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,스트레스 완화용 페로몬 스프레이 추천 보험 가입하시는 게 좋아요 미리 예약하면 할인 받을 수 있어요 여행 전 건강검진 필수입니다,고양이 장거리 비행 후 컨디션 회복기 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요. 스트레스 완화용 페로몬 스프레이 추천 보험 가입하시는 게 좋아요 미리 예약하면 할인 받을 수 있어요 여행 전 건강검진 필수입니다,고양이 장거리 비행 후 컨디션 회복기 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요 스트레스 완화용 페로몬 스프레이 추천 보험 가입하시는 게 좋아요 미리 예약하면 할인 받을 수 있어요 여행 전 건강검진 필수입니다,-0.8,negative,1135,46,03
